prop_min,prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.45,0.25,0.5,0.212,0.158,0.5,0.37
0.45,0.25,0.55,0.192727273,0.143636364,0.5,0.336363636
0.45,0.25,0.6,0.176666667,0.131666667,0.5,0.308333333
0.45,0.25,0.65,0.163076923,0.121538462,0.5,0.284615385
0.45,0.25,0.7,0.151428571,0.112857143,0.5,0.264285714
0.45,0.25,0.75,0.161333333,0.105333333,0.5,0.266666667
0.45,0.25,0.8,0.21375,0.09875,0.5,0.3125
0.45,0.25,0.85,0.26,0.092941176,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.24,0.34,0.5,0.58
0.45,0.25,0.1,0.27,0.25,0.5,0.52
0.45,0.25,0.15,0.26,0.246666667,0.5,0.506666667
0.45,0.25,0.2,0.245,0.26,0.5,0.505
0.45,0.25,0.25,0.26,0.24,0.5,0.5
0.45,0.25,0.3,0.25,0.233333333,0.5,0.483333333
0.45,0.25,0.35,0.251428571,0.228571429,0.5,0.48
0.45,0.25,0.4,0.24,0.2025,0.5,0.4425
0.45,0.25,0.45,0.213333333,0.18,0.5,0.393333333
0.45,0.25,0.5,0.192,0.162,0.5,0.354
0.45,0.25,0.55,0.174545455,0.147272727,0.5,0.321818182
0.45,0.25,0.6,0.16,0.135,0.5,0.295
0.45,0.25,0.65,0.147692308,0.124615385,0.5,0.272307692
0.45,0.25,0.7,0.137142857,0.115714286,0.5,0.252857143
0.45,0.25,0.75,0.158666667,0.108,0.5,0.266666667
0.45,0.25,0.8,0.21125,0.10125,0.5,0.3125
0.45,0.25,0.85,0.257647059,0.095294118,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.34,0.34,0.5,0.68
0.45,0.25,0.1,0.33,0.26,0.5,0.59
0.45,0.25,0.15,0.333333333,0.22,0.5,0.553333333
0.45,0.25,0.2,0.345,0.19,0.5,0.535
0.45,0.25,0.25,0.332,0.192,0.5,0.524
0.45,0.25,0.3,0.31,0.2,0.5,0.51
0.45,0.25,0.35,0.308571429,0.205714286,0.5,0.514285714
0.45,0.25,0.4,0.275,0.1875,0.5,0.4625
0.45,0.25,0.45,0.244444444,0.166666667,0.5,0.411111111
0.45,0.25,0.5,0.22,0.15,0.5,0.37
0.45,0.25,0.55,0.2,0.136363636,0.5,0.336363636
0.45,0.25,0.6,0.183333333,0.125,0.5,0.308333333
0.45,0.25,0.65,0.169230769,0.115384615,0.5,0.284615385
0.45,0.25,0.7,0.157142857,0.107142857,0.5,0.264285714
0.45,0.25,0.75,0.166666667,0.1,0.5,0.266666667
0.45,0.25,0.8,0.21875,0.09375,0.5,0.3125
0.45,0.25,0.85,0.264705882,0.088235294,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.24,0.22,0.5,0.46
0.45,0.25,0.1,0.3,0.15,0.5,0.45
0.45,0.25,0.15,0.266666667,0.2,0.5,0.466666667
0.45,0.25,0.2,0.28,0.215,0.5,0.495
0.45,0.25,0.25,0.268,0.224,0.5,0.492
0.45,0.25,0.3,0.286666667,0.223333333,0.5,0.51
0.45,0.25,0.35,0.288571429,0.22,0.5,0.508571429
0.45,0.25,0.4,0.2625,0.2075,0.5,0.47
0.45,0.25,0.45,0.233333333,0.184444444,0.5,0.417777778
0.45,0.25,0.5,0.21,0.166,0.5,0.376
0.45,0.25,0.55,0.190909091,0.150909091,0.5,0.341818182
0.45,0.25,0.6,0.175,0.138333333,0.5,0.313333333
0.45,0.25,0.65,0.161538462,0.127692308,0.5,0.289230769
0.45,0.25,0.7,0.15,0.118571429,0.5,0.268571429
0.45,0.25,0.75,0.156,0.110666667,0.5,0.266666667
0.45,0.25,0.8,0.20875,0.10375,0.5,0.3125
0.45,0.25,0.85,0.255294118,0.097647059,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.32,0.4,0.5,0.72
0.45,0.25,0.1,0.32,0.32,0.5,0.64
0.45,0.25,0.15,0.353333333,0.266666667,0.5,0.62
0.45,0.25,0.2,0.315,0.245,0.5,0.56
0.45,0.25,0.25,0.288,0.24,0.5,0.528
0.45,0.25,0.3,0.276666667,0.226666667,0.5,0.503333333
0.45,0.25,0.35,0.277142857,0.22,0.5,0.497142857
0.45,0.25,0.4,0.245,0.1925,0.5,0.4375
0.45,0.25,0.45,0.217777778,0.171111111,0.5,0.388888889
0.45,0.25,0.5,0.196,0.154,0.5,0.35
0.45,0.25,0.55,0.178181818,0.14,0.5,0.318181818
0.45,0.25,0.6,0.163333333,0.128333333,0.5,0.291666667
0.45,0.25,0.65,0.150769231,0.118461538,0.5,0.269230769
0.45,0.25,0.7,0.14,0.11,0.5,0.25
0.45,0.25,0.75,0.164,0.102666667,0.5,0.266666667
0.45,0.25,0.8,0.21625,0.09625,0.5,0.3125
0.45,0.25,0.85,0.262352941,0.090588235,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.28,0.36,0.5,0.64
0.45,0.25,0.1,0.29,0.34,0.5,0.63
0.45,0.25,0.15,0.26,0.333333333,0.5,0.593333333
0.45,0.25,0.2,0.29,0.305,0.5,0.595
0.45,0.25,0.25,0.292,0.28,0.5,0.572
0.45,0.25,0.3,0.263333333,0.266666667,0.5,0.53
0.45,0.25,0.35,0.245714286,0.248571429,0.5,0.494285714
0.45,0.25,0.4,0.2175,0.22,0.5,0.4375
0.45,0.25,0.45,0.193333333,0.195555556,0.5,0.388888889
0.45,0.25,0.5,0.174,0.176,0.5,0.35
0.45,0.25,0.55,0.158181818,0.16,0.5,0.318181818
0.45,0.25,0.6,0.145,0.146666667,0.5,0.291666667
0.45,0.25,0.65,0.133846154,0.135384615,0.5,0.269230769
0.45,0.25,0.7,0.124285714,0.125714286,0.5,0.25
0.45,0.25,0.75,0.149333333,0.117333333,0.5,0.266666667
0.45,0.25,0.8,0.2025,0.11,0.5,0.3125
0.45,0.25,0.85,0.249411765,0.103529412,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.28,0.24,0.5,0.52
0.45,0.25,0.1,0.3,0.22,0.5,0.52
0.45,0.25,0.15,0.313333333,0.18,0.5,0.493333333
0.45,0.25,0.2,0.295,0.19,0.5,0.485
0.45,0.25,0.25,0.26,0.184,0.5,0.444
0.45,0.25,0.3,0.24,0.193333333,0.5,0.433333333
0.45,0.25,0.35,0.234285714,0.2,0.5,0.434285714
0.45,0.25,0.4,0.205,0.175,0.5,0.38
0.45,0.25,0.45,0.182222222,0.155555556,0.5,0.337777778
0.45,0.25,0.5,0.164,0.14,0.5,0.304
0.45,0.25,0.55,0.149090909,0.127272727,0.5,0.276363636
0.45,0.25,0.6,0.136666667,0.116666667,0.5,0.253333333
0.45,0.25,0.65,0.126153846,0.107692308,0.5,0.233846154
0.45,0.25,0.7,0.117142857,0.1,0.5,0.217142857
0.45,0.25,0.75,0.173333333,0.093333333,0.5,0.266666667
0.45,0.25,0.8,0.225,0.0875,0.5,0.3125
0.45,0.25,0.85,0.270588235,0.082352941,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.25,0.05,0.3,0.22,0.5,0.52
0.45,0.25,0.1,0.26,0.28,0.5,0.54
0.45,0.25,0.15,0.306666667,0.246666667,0.5,0.553333333
0.45,0.25,0.2,0.265,0.265,0.5,0.53
0.45,0.25,0.25,0.272,0.268,0.5,0.54
0.45,0.25,0.3,0.273333333,0.256666667,0.5,0.53
0.45,0.25,0.35,0.26,0.245714286,0.5,0.505714286
0.45,0.25,0.4,0.24,0.2225,0.5,0.4625
0.45,0.25,0.45,0.213333333,0.197777778,0.5,0.411111111
0.45,0.25,0.5,0.192,0.178,0.5,0.37
0.45,0.25,0.55,0.174545455,0.161818182,0.5,0.336363636
0.45,0.25,0.6,0.16,0.148333333,0.5,0.308333333
0.45,0.25,0.65,0.147692308,0.136923077,0.5,0.284615385
0.45,0.25,0.7,0.137142857,0.127142857,0.5,0.264285714
0.45,0.25,0.75,0.148,0.118666667,0.5,0.266666667
0.45,0.25,0.8,0.20125,0.11125,0.5,0.3125
0.45,0.25,0.85,0.248235294,0.104705882,0.5,0.352941176
0.45,0.25,0.9,0.277777778,0.111111111,0.5,0.388888889
0.45,0.25,0.95,0.263157895,0.157894737,0.5,0.421052632
0.45,0.25,1,0.25,0.2,0.5,0.45
0.45,0.3,0.05,0.46,0.16,0.6,0.62
0.45,0.3,0.1,0.42,0.17,0.6,0.59
0.45,0.3,0.15,0.413333333,0.166666667,0.6,0.58
0.45,0.3,0.2,0.38,0.185,0.6,0.565
0.45,0.3,0.25,0.348,0.168,0.6,0.516
0.45,0.3,0.3,0.346666667,0.186666667,0.6,0.533333333
0.45,0.3,0.35,0.317142857,0.171428571,0.6,0.488571429
0.45,0.3,0.4,0.2775,0.15,0.6,0.4275
0.45,0.3,0.45,0.246666667,0.133333333,0.6,0.38
0.45,0.3,0.5,0.222,0.12,0.6,0.342
0.45,0.3,0.55,0.201818182,0.109090909,0.6,0.310909091
0.45,0.3,0.6,0.185,0.1,0.6,0.285
0.45,0.3,0.65,0.170769231,0.092307692,0.6,0.263076923
0.45,0.3,0.7,0.158571429,0.085714286,0.6,0.244285714
0.45,0.3,0.75,0.186666667,0.08,0.6,0.266666667
0.45,0.3,0.8,0.2375,0.075,0.6,0.3125
0.45,0.3,0.85,0.282352941,0.070588235,0.6,0.352941176
0.45,0.3,0.9,0.322222222,0.066666667,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.36,0.22,0.6,0.58
0.45,0.3,0.1,0.38,0.18,0.6,0.56
0.45,0.3,0.15,0.36,0.18,0.6,0.54
0.45,0.3,0.2,0.37,0.17,0.6,0.54
0.45,0.3,0.25,0.368,0.164,0.6,0.532
0.45,0.3,0.3,0.35,0.166666667,0.6,0.516666667
0.45,0.3,0.35,0.331428571,0.182857143,0.6,0.514285714
0.45,0.3,0.4,0.2925,0.1625,0.6,0.455
0.45,0.3,0.45,0.26,0.144444444,0.6,0.404444444
0.45,0.3,0.5,0.234,0.13,0.6,0.364
0.45,0.3,0.55,0.212727273,0.118181818,0.6,0.330909091
0.45,0.3,0.6,0.195,0.108333333,0.6,0.303333333
0.45,0.3,0.65,0.18,0.1,0.6,0.28
0.45,0.3,0.7,0.167142857,0.092857143,0.6,0.26
0.45,0.3,0.75,0.18,0.086666667,0.6,0.266666667
0.45,0.3,0.8,0.23125,0.08125,0.6,0.3125
0.45,0.3,0.85,0.276470588,0.076470588,0.6,0.352941176
0.45,0.3,0.9,0.316666667,0.072222222,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.32,0.26,0.6,0.58
0.45,0.3,0.1,0.37,0.22,0.6,0.59
0.45,0.3,0.15,0.386666667,0.193333333,0.6,0.58
0.45,0.3,0.2,0.365,0.18,0.6,0.545
0.45,0.3,0.25,0.36,0.176,0.6,0.536
0.45,0.3,0.3,0.336666667,0.176666667,0.6,0.513333333
0.45,0.3,0.35,0.317142857,0.168571429,0.6,0.485714286
0.45,0.3,0.4,0.2775,0.155,0.6,0.4325
0.45,0.3,0.45,0.246666667,0.137777778,0.6,0.384444444
0.45,0.3,0.5,0.222,0.124,0.6,0.346
0.45,0.3,0.55,0.201818182,0.112727273,0.6,0.314545455
0.45,0.3,0.6,0.185,0.103333333,0.6,0.288333333
0.45,0.3,0.65,0.170769231,0.095384615,0.6,0.266153846
0.45,0.3,0.7,0.158571429,0.088571429,0.6,0.247142857
0.45,0.3,0.75,0.184,0.082666667,0.6,0.266666667
0.45,0.3,0.8,0.235,0.0775,0.6,0.3125
0.45,0.3,0.85,0.28,0.072941176,0.6,0.352941176
0.45,0.3,0.9,0.32,0.068888889,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.5,0.26,0.6,0.76
0.45,0.3,0.1,0.42,0.23,0.6,0.65
0.45,0.3,0.15,0.42,0.2,0.6,0.62
0.45,0.3,0.2,0.38,0.17,0.6,0.55
0.45,0.3,0.25,0.372,0.156,0.6,0.528
0.45,0.3,0.3,0.353333333,0.146666667,0.6,0.5
0.45,0.3,0.35,0.348571429,0.154285714,0.6,0.502857143
0.45,0.3,0.4,0.315,0.1375,0.6,0.4525
0.45,0.3,0.45,0.28,0.122222222,0.6,0.402222222
0.45,0.3,0.5,0.252,0.11,0.6,0.362
0.45,0.3,0.55,0.229090909,0.1,0.6,0.329090909
0.45,0.3,0.6,0.21,0.091666667,0.6,0.301666667
0.45,0.3,0.65,0.193846154,0.084615385,0.6,0.278461538
0.45,0.3,0.7,0.18,0.078571429,0.6,0.258571429
0.45,0.3,0.75,0.193333333,0.073333333,0.6,0.266666667
0.45,0.3,0.8,0.24375,0.06875,0.6,0.3125
0.45,0.3,0.85,0.288235294,0.064705882,0.6,0.352941176
0.45,0.3,0.9,0.327777778,0.061111111,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.44,0.18,0.6,0.62
0.45,0.3,0.1,0.47,0.16,0.6,0.63
0.45,0.3,0.15,0.4,0.18,0.6,0.58
0.45,0.3,0.2,0.39,0.155,0.6,0.545
0.45,0.3,0.25,0.384,0.14,0.6,0.524
0.45,0.3,0.3,0.386666667,0.136666667,0.6,0.523333333
0.45,0.3,0.35,0.38,0.131428571,0.6,0.511428571
0.45,0.3,0.4,0.345,0.1225,0.6,0.4675
0.45,0.3,0.45,0.306666667,0.108888889,0.6,0.415555556
0.45,0.3,0.5,0.276,0.098,0.6,0.374
0.45,0.3,0.55,0.250909091,0.089090909,0.6,0.34
0.45,0.3,0.6,0.23,0.081666667,0.6,0.311666667
0.45,0.3,0.65,0.212307692,0.075384615,0.6,0.287692308
0.45,0.3,0.7,0.197142857,0.07,0.6,0.267142857
0.45,0.3,0.75,0.201333333,0.065333333,0.6,0.266666667
0.45,0.3,0.8,0.25125,0.06125,0.6,0.3125
0.45,0.3,0.85,0.295294118,0.057647059,0.6,0.352941176
0.45,0.3,0.9,0.333333333,0.055555556,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.42,0.16,0.6,0.58
0.45,0.3,0.1,0.34,0.14,0.6,0.48
0.45,0.3,0.15,0.333333333,0.146666667,0.6,0.48
0.45,0.3,0.2,0.33,0.16,0.6,0.49
0.45,0.3,0.25,0.32,0.168,0.6,0.488
0.45,0.3,0.3,0.31,0.176666667,0.6,0.486666667
0.45,0.3,0.35,0.314285714,0.171428571,0.6,0.485714286
0.45,0.3,0.4,0.29,0.1575,0.6,0.4475
0.45,0.3,0.45,0.257777778,0.14,0.6,0.397777778
0.45,0.3,0.5,0.232,0.126,0.6,0.358
0.45,0.3,0.55,0.210909091,0.114545455,0.6,0.325454545
0.45,0.3,0.6,0.193333333,0.105,0.6,0.298333333
0.45,0.3,0.65,0.178461538,0.096923077,0.6,0.275384615
0.45,0.3,0.7,0.165714286,0.09,0.6,0.255714286
0.45,0.3,0.75,0.182666667,0.084,0.6,0.266666667
0.45,0.3,0.8,0.23375,0.07875,0.6,0.3125
0.45,0.3,0.85,0.278823529,0.074117647,0.6,0.352941176
0.45,0.3,0.9,0.318888889,0.07,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.5,0.28,0.6,0.78
0.45,0.3,0.1,0.45,0.21,0.6,0.66
0.45,0.3,0.15,0.413333333,0.226666667,0.6,0.64
0.45,0.3,0.2,0.4,0.195,0.6,0.595
0.45,0.3,0.25,0.372,0.184,0.6,0.556
0.45,0.3,0.3,0.373333333,0.173333333,0.6,0.546666667
0.45,0.3,0.35,0.385714286,0.165714286,0.6,0.551428571
0.45,0.3,0.4,0.3425,0.15,0.6,0.4925
0.45,0.3,0.45,0.304444444,0.133333333,0.6,0.437777778
0.45,0.3,0.5,0.274,0.12,0.6,0.394
0.45,0.3,0.55,0.249090909,0.109090909,0.6,0.358181818
0.45,0.3,0.6,0.228333333,0.1,0.6,0.328333333
0.45,0.3,0.65,0.210769231,0.092307692,0.6,0.303076923
0.45,0.3,0.7,0.195714286,0.085714286,0.6,0.281428571
0.45,0.3,0.75,0.186666667,0.08,0.6,0.266666667
0.45,0.3,0.8,0.2375,0.075,0.6,0.3125
0.45,0.3,0.85,0.282352941,0.070588235,0.6,0.352941176
0.45,0.3,0.9,0.322222222,0.066666667,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.34,0.32,0.6,0.66
0.45,0.3,0.1,0.34,0.29,0.6,0.63
0.45,0.3,0.15,0.393333333,0.22,0.6,0.613333333
0.45,0.3,0.2,0.385,0.19,0.6,0.575
0.45,0.3,0.25,0.376,0.176,0.6,0.552
0.45,0.3,0.3,0.36,0.173333333,0.6,0.533333333
0.45,0.3,0.35,0.345714286,0.171428571,0.6,0.517142857
0.45,0.3,0.4,0.3125,0.1575,0.6,0.47
0.45,0.3,0.45,0.277777778,0.14,0.6,0.417777778
0.45,0.3,0.5,0.25,0.126,0.6,0.376
0.45,0.3,0.55,0.227272727,0.114545455,0.6,0.341818182
0.45,0.3,0.6,0.208333333,0.105,0.6,0.313333333
0.45,0.3,0.65,0.192307692,0.096923077,0.6,0.289230769
0.45,0.3,0.7,0.178571429,0.09,0.6,0.268571429
0.45,0.3,0.75,0.182666667,0.084,0.6,0.266666667
0.45,0.3,0.8,0.23375,0.07875,0.6,0.3125
0.45,0.3,0.85,0.278823529,0.074117647,0.6,0.352941176
0.45,0.3,0.9,0.318888889,0.07,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.36,0.16,0.6,0.52
0.45,0.3,0.1,0.28,0.14,0.6,0.42
0.45,0.3,0.15,0.313333333,0.126666667,0.6,0.44
0.45,0.3,0.2,0.295,0.15,0.6,0.445
0.45,0.3,0.25,0.288,0.156,0.6,0.444
0.45,0.3,0.3,0.256666667,0.163333333,0.6,0.42
0.45,0.3,0.35,0.277142857,0.162857143,0.6,0.44
0.45,0.3,0.4,0.255,0.145,0.6,0.4
0.45,0.3,0.45,0.226666667,0.128888889,0.6,0.355555556
0.45,0.3,0.5,0.204,0.116,0.6,0.32
0.45,0.3,0.55,0.185454545,0.105454545,0.6,0.290909091
0.45,0.3,0.6,0.17,0.096666667,0.6,0.266666667
0.45,0.3,0.65,0.156923077,0.089230769,0.6,0.246153846
0.45,0.3,0.7,0.145714286,0.082857143,0.6,0.228571429
0.45,0.3,0.75,0.189333333,0.077333333,0.6,0.266666667
0.45,0.3,0.8,0.24,0.0725,0.6,0.3125
0.45,0.3,0.85,0.284705882,0.068235294,0.6,0.352941176
0.45,0.3,0.9,0.324444444,0.064444444,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.3,0.05,0.34,0.22,0.6,0.56
0.45,0.3,0.1,0.38,0.21,0.6,0.59
0.45,0.3,0.15,0.366666667,0.206666667,0.6,0.573333333
0.45,0.3,0.2,0.36,0.2,0.6,0.56
0.45,0.3,0.25,0.368,0.172,0.6,0.54
0.45,0.3,0.3,0.36,0.166666667,0.6,0.526666667
0.45,0.3,0.35,0.34,0.165714286,0.6,0.505714286
0.45,0.3,0.4,0.3025,0.145,0.6,0.4475
0.45,0.3,0.45,0.268888889,0.128888889,0.6,0.397777778
0.45,0.3,0.5,0.242,0.116,0.6,0.358
0.45,0.3,0.55,0.22,0.105454545,0.6,0.325454545
0.45,0.3,0.6,0.201666667,0.096666667,0.6,0.298333333
0.45,0.3,0.65,0.186153846,0.089230769,0.6,0.275384615
0.45,0.3,0.7,0.172857143,0.082857143,0.6,0.255714286
0.45,0.3,0.75,0.189333333,0.077333333,0.6,0.266666667
0.45,0.3,0.8,0.24,0.0725,0.6,0.3125
0.45,0.3,0.85,0.284705882,0.068235294,0.6,0.352941176
0.45,0.3,0.9,0.324444444,0.064444444,0.6,0.388888889
0.45,0.3,0.95,0.315789474,0.105263158,0.6,0.421052632
0.45,0.3,1,0.3,0.15,0.6,0.45
0.45,0.35,0.05,0.52,0.14,0.7,0.66
0.45,0.35,0.1,0.44,0.1,0.7,0.54
0.45,0.35,0.15,0.413333333,0.12,0.7,0.533333333
0.45,0.35,0.2,0.425,0.115,0.7,0.54
0.45,0.35,0.25,0.436,0.1,0.7,0.536
0.45,0.35,0.3,0.413333333,0.1,0.7,0.513333333
0.45,0.35,0.35,0.411428571,0.1,0.7,0.511428571
0.45,0.35,0.4,0.37,0.095,0.7,0.465
0.45,0.35,0.45,0.328888889,0.084444444,0.7,0.413333333
0.45,0.35,0.5,0.296,0.076,0.7,0.372
0.45,0.35,0.55,0.269090909,0.069090909,0.7,0.338181818
0.45,0.35,0.6,0.246666667,0.063333333,0.7,0.31
0.45,0.35,0.65,0.227692308,0.058461538,0.7,0.286153846
0.45,0.35,0.7,0.211428571,0.054285714,0.7,0.265714286
0.45,0.35,0.75,0.216,0.050666667,0.7,0.266666667
0.45,0.35,0.8,0.265,0.0475,0.7,0.3125
0.45,0.35,0.85,0.308235294,0.044705882,0.7,0.352941176
0.45,0.35,0.9,0.346666667,0.042222222,0.7,0.388888889
0.45,0.35,0.95,0.368421053,0.052631579,0.7,0.421052632
0.45,0.35,1,0.35,0.1,0.7,0.45
0.45,0.35,0.05,0.5,0.2,0.7,0.7
0.45,0.35,0.1,0.48,0.16,0.7,0.64
0.45,0.35,0.15,0.426666667,0.133333333,0.7,0.56
0.45,0.35,0.2,0.42,0.115,0.7,0.535
0.45,0.35,0.25,0.404,0.124,0.7,0.528
0.45,0.35,0.3,0.393333333,0.11,0.7,0.503333333
0.45,0.35,0.35,0.377142857,0.117142857,0.7,0.494285714
0.45,0.35,0.4,0.3325,0.1025,0.7,0.435
0.45,0.35,0.45,0.295555556,0.091111111,0.7,0.386666667
0.45,0.35,0.5,0.266,0.082,0.7,0.348
0.45,0.35,0.55,0.241818182,0.074545455,0.7,0.316363636
0.45,0.35,0.6,0.221666667,0.068333333,0.7,0.29
0.45,0.35,0.65,0.204615385,0.063076923,0.7,0.267692308
0.45,0.35,0.7,0.19,0.058571429,0.7,0.248571429
0.45,0.35,0.75,0.212,0.054666667,0.7,0.266666667
0.45,0.35,0.8,0.26125,0.05125,0.7,0.3125
0.45,0.35,0.85,0.304705882,0.048235294,0.7,0.352941176
0.45,0.35,0.9,0.343333333,0.045555556,0.7,0.388888889
0.45,0.35,0.95,0.368421053,0.052631579,0.7,0.421052632
0.45,0.35,1,0.35,0.1,0.7,0.45
0.45,0.35,0.05,0.46,0.16,0.7,0.62
0.45,0.35,0.1,0.44,0.12,0.7,0.56
0.45,0.35,0.15,0.46,0.113333333,0.7,0.573333333
0.45,0.35,0.2,0.415,0.1,0.7,0.515
0.45,0.35,0.25,0.384,0.088,0.7,0.472
0.45,0.35,0.3,0.373333333,0.09,0.7,0.463333333
0.45,0.35,0.35,0.368571429,0.091428571,0.7,0.46
0.45,0.35,0.4,0.34,0.0825,0.7,0.4225
0.45,0.35,0.45,0.302222222,0.073333333,0.7,0.375555556
0.45,0.35,0.5,0.272,0.066,0.7,0.338
0.45,0.35,0.55,0.247272727,0.06,0.7,0.307272727
0.45,0.35,0.6,0.226666667,0.055,0.7,0.281666667
0.45,0.35,0.65,0.209230769,0.050769231,0.7,0.26
0.45,0.35,0.7,0.194285714,0.047142857,0.7,0.241428571
0.45,0.35,0.75,0.222666667,0.044,0.7,0.266666667
0.45,0.35,0.8,0.27125,0.04125,0.7,0.3125
0.45,0.35,0.85,0.314117647,0.038823529,0.7,0.352941176
0.45,0.35,0.9,0.352222222,0.036666667,0.7,0.388888889
0.45,0.35,0.95,0.368421053,0.052631579,0.7,0.421052632
0.45,0.35,1,0.35,0.1,0.7,0.45
0.45,0.35,0.05,0.66,0.04,0.7,0.7
0.45,0.35,0.1,0.51,0.11,0.7,0.62
0.45,0.35,0.15,0.52,0.113333333,0.7,0.633333333
0.45,0.35,0.2,0.47,0.11,0.7,0.58
0.45,0.35,0.25,0.428,0.1,0.7,0.528
0.45,0.35,0.3,0.403333333,0.103333333,0.7,0.506666667
0.45,0.35,0.35,0.388571429,0.1,0.7,0.488571429
0.45,0.35,0.4,0.34,0.0875,0.7,0.4275
0.45,0.35,0.45,0.302222222,0.077777778,0.7,0.38
0.45,0.35,0.5,0.272,0.07,0.7,0.342
0.45,0.35,0.55,0.247272727,0.063636364,0.7,0.310909091
0.45,0.35,0.6,0.226666667,0.058333333,0.7,0.285
0.45,0.35,0.65,0.209230769,0.053846154,0.7,0.263076923
0.45,0.35,0.7,0.194285714,0.05,0.7,0.244285714
0.45,0.35,0.75,0.22,0.046666667,0.7,0.266666667
0.45,0.35,0.8,0.26875,0.04375,0.7,0.3125
0.45,0.35,0.85,0.311764706,0.041176471,0.7,0.352941176
0.45,0.35,0.9,0.35,0.038888889,0.7,0.388888889
0.45,0.35,0.95,0.368421053,0.052631579,0.7,0.421052632
0.45,0.35,1,0.35,0.1,0.7,0.45
0.45,0.35,0.05,0.54,0.16,0.7,0.7
0.45,0.35,0.1,0.43,0.13,0.7,0.56
0.45,0.35,0.15,0.46,0.12,0.7,0.58
0.45,0.35,0.2,0.47,0.11,0.7,0.58
0.45,0.35,0.25,0.464,0.104,0.7,0.568
0.45,0.35,0.3,0.463333333,0.096666667,0.7,0.56
0.45,0.35,0.35,0.442857143,0.094285714,0.7,0.537142857
0.45,0.35,0.4,0.4075,0.0875,0.7,0.495
0.45,0.35,0.45,0.362222222,0.077777778,0.7,0.44
0.45,0.35,0.5,0.326,0.07,0.7,0.396
0.45,0.35,0.55,0.296363636,0.063636364,0.7,0.36
0.45,0.35,0.6,0.271666667,0.058333333,0.7,0.33
0.45,0.35,0.65,0.250769231,0.053846154,0.7,0.304615385
0.45,0.35,0.7,0.232857143,0.05,0.7,0.282857143
0.45,0.35,0.75,0.22,0.046666667,0.7,0.266666667
0.45,0.35,0.8,0.26875,0.04375,0.7,0.3125
