prop_min,prop_ally,beta,prop_ally_top_k,prop_min_top_k,iter
0.173,0.181,0.65,0.17076923076923076,0.14384615384615385,1
0.173,0.181,0.7,0.15857142857142856,0.13357142857142856,1
0.173,0.181,0.75,0.148,0.12466666666666666,1
0.173,0.181,0.8,0.13875,0.116875,1
0.173,0.181,0.85,0.13058823529411764,0.11,1
0.173,0.181,0.9,0.17777777777777778,0.10388888888888889,1
0.173,0.181,0.95,0.19,0.12947368421052632,1
0.173,0.181,1.0,0.1805,0.173,1
0.064,0.232,0.05,0.24,0.11,6
0.064,0.232,0.1,0.23,0.09,6
0.064,0.232,0.15,0.20666666666666667,0.08,6
0.064,0.232,0.2,0.205,0.0775,6
0.064,0.232,0.25,0.218,0.072,6
0.064,0.232,0.3,0.22166666666666668,0.07833333333333334,6
0.064,0.232,0.35,0.2357142857142857,0.08,6
0.064,0.232,0.4,0.23125,0.07875,6
0.064,0.232,0.45,0.22666666666666666,0.07444444444444444,6
0.064,0.232,0.5,0.228,0.071,6
0.064,0.232,0.55,0.2309090909090909,0.07181818181818182,6
0.064,0.232,0.6,0.2125,0.06583333333333333,6
0.064,0.232,0.65,0.19615384615384615,0.06076923076923077,6
0.064,0.232,0.7,0.18214285714285713,0.056428571428571425,6
0.064,0.232,0.75,0.17,0.05266666666666667,6
0.064,0.232,0.8,0.159375,0.049375,6
0.064,0.232,0.85,0.15,0.04647058823529412,6
0.064,0.232,0.9,0.17444444444444446,0.04388888888888889,6
0.064,0.232,0.95,0.21789473684210525,0.041578947368421056,6
0.064,0.232,1.0,0.232,0.0645,6
0.028,0.155,0.05,0.16,0.03,6
0.028,0.155,0.1,0.18,0.025,6
0.028,0.155,0.15,0.17666666666666667,0.02666666666666667,6
0.028,0.155,0.2,0.1625,0.025,6
0.028,0.155,0.25,0.162,0.032,6
0.028,0.155,0.3,0.16166666666666665,0.03,6
0.028,0.155,0.35,0.16714285714285715,0.03,6
0.028,0.155,0.4,0.17125,0.02875,6
0.028,0.155,0.45,0.1622222222222222,0.025555555555555557,6
0.028,0.155,0.5,0.162,0.025,6
0.028,0.155,0.55,0.15454545454545454,0.026363636363636363,6
0.028,0.155,0.6,0.14416666666666667,0.025,6
0.028,0.155,0.65,0.13307692307692306,0.023076923076923078,6
0.028,0.155,0.7,0.12357142857142857,0.02142857142857143,6
0.028,0.155,0.75,0.11533333333333333,0.02,6
0.028,0.155,0.8,0.108125,0.01875,6
0.028,0.155,0.85,0.10176470588235294,0.01764705882352941,6
0.028,0.155,0.9,0.0961111111111111,0.016666666666666666,6
0.028,0.155,0.95,0.12368421052631579,0.015789473684210527,6
0.028,0.155,1.0,0.1545,0.028,6
0.029,0.129,0.05,0.07,0.0,0
0.029,0.129,0.1,0.075,0.0,0
0.029,0.129,0.15,0.09666666666666666,0.0,0
0.029,0.129,0.2,0.105,0.0025,0
0.029,0.129,0.25,0.098,0.008,0
0.029,0.129,0.3,0.10666666666666667,0.015,0
0.029,0.129,0.35,0.11142857142857143,0.015714285714285715,0
0.029,0.129,0.4,0.1075,0.0225,0
0.029,0.129,0.45,0.11444444444444445,0.021111111111111112,0
0.029,0.129,0.5,0.112,0.02,0
0.029,0.129,0.55,0.10909090909090909,0.022727272727272728,0
0.029,0.129,0.6,0.1,0.020833333333333332,0
0.029,0.129,0.65,0.09230769230769231,0.019230769230769232,0
0.029,0.129,0.7,0.08571428571428572,0.017857142857142856,0
0.029,0.129,0.75,0.08,0.016666666666666666,0
0.029,0.129,0.8,0.075,0.015625,0
0.029,0.129,0.85,0.07058823529411765,0.014705882352941176,0
0.029,0.129,0.9,0.06666666666666667,0.013888888888888888,0
0.029,0.129,0.95,0.10052631578947369,0.013157894736842105,0
0.029,0.129,1.0,0.129,0.029,0
0.010,0.309,0.05,0.34,0.03,5
0.010,0.309,0.1,0.34,0.015,5
0.010,0.309,0.15,0.36,0.016666666666666666,5
0.010,0.309,0.2,0.34,0.015,5
0.010,0.309,0.25,0.34,0.012,5
0.010,0.309,0.3,0.3383333333333333,0.011666666666666667,5
0.010,0.309,0.35,0.33,0.011428571428571429,5
0.010,0.309,0.4,0.3275,0.01,5
0.010,0.309,0.45,0.32222222222222224,0.011111111111111112,5
0.010,0.309,0.5,0.31,0.011,5
0.010,0.309,0.55,0.31272727272727274,0.01090909090909091,5
0.010,0.309,0.6,0.29,0.01,5
0.010,0.309,0.65,0.2676923076923077,0.009230769230769232,5
0.010,0.309,0.7,0.24857142857142858,0.008571428571428572,5
0.010,0.309,0.75,0.232,0.008,5
0.010,0.309,0.8,0.2175,0.0075,5
0.010,0.309,0.85,0.20470588235294118,0.007058823529411765,5
0.010,0.309,0.9,0.23722222222222222,0.006666666666666667,5
0.010,0.309,0.95,0.2773684210526316,0.00631578947368421,5
0.010,0.309,1.0,0.3095,0.01,5
0.333,0.052,0.05,0.03,0.28,5
0.333,0.052,0.1,0.03,0.305,5
0.333,0.052,0.15,0.03333333333333333,0.31,5
0.333,0.052,0.2,0.04,0.3175,5
0.333,0.052,0.25,0.05,0.322,5
0.333,0.052,0.3,0.04666666666666667,0.31666666666666665,5
0.333,0.052,0.35,0.05,0.31,5
0.333,0.052,0.4,0.0525,0.3225,5
0.333,0.052,0.45,0.052222222222222225,0.31777777777777777,5
0.333,0.052,0.5,0.05,0.32,5
0.333,0.052,0.55,0.05272727272727273,0.31727272727272726,5
0.333,0.052,0.6,0.04833333333333333,0.3,5
0.333,0.052,0.65,0.04461538461538461,0.27692307692307694,5
0.333,0.052,0.7,0.041428571428571426,0.2571428571428571,5
0.333,0.052,0.75,0.03866666666666667,0.24,5
0.333,0.052,0.8,0.03625,0.225,5
0.333,0.052,0.85,0.060588235294117644,0.21529411764705883,5
0.333,0.052,0.9,0.05722222222222222,0.2588888888888889,5
0.333,0.052,0.95,0.05421052631578947,0.29789473684210527,5
0.333,0.052,1.0,0.0515,0.333,5
0.105,0.129,0.05,0.1,0.08,1
0.105,0.129,0.1,0.105,0.05,1
0.105,0.129,0.15,0.12333333333333334,0.05333333333333334,1
0.105,0.129,0.2,0.115,0.065,1
0.105,0.129,0.25,0.128,0.066,1
0.105,0.129,0.3,0.13166666666666665,0.065,1
0.105,0.129,0.35,0.13142857142857142,0.07142857142857142,1
0.105,0.129,0.4,0.1325,0.08375,1
0.105,0.129,0.45,0.14,0.08777777777777777,1
0.105,0.129,0.5,0.14,0.091,1
0.105,0.129,0.55,0.1409090909090909,0.09454545454545454,1
0.105,0.129,0.6,0.12916666666666668,0.08666666666666667,1
0.105,0.129,0.65,0.11923076923076924,0.08,1
0.105,0.129,0.7,0.11071428571428571,0.07428571428571429,1
0.105,0.129,0.75,0.10333333333333333,0.06933333333333333,1
0.105,0.129,0.8,0.096875,0.065,1
0.105,0.129,0.85,0.09117647058823529,0.0611764705882353,1
0.105,0.129,0.9,0.09111111111111111,0.057777777777777775,1
0.105,0.129,0.95,0.13578947368421052,0.05789473684210526,1
0.105,0.129,1.0,0.129,0.105,1
0.238,0.129,0.05,0.18,0.26,3
0.238,0.129,0.1,0.18,0.25,3
0.238,0.129,0.15,0.16666666666666666,0.24666666666666667,3
0.238,0.129,0.2,0.1575,0.2475,3
0.238,0.129,0.25,0.142,0.248,3
0.238,0.129,0.3,0.13666666666666666,0.25,3
0.238,0.129,0.35,0.13142857142857142,0.24571428571428572,3
0.238,0.129,0.4,0.13625,0.25125,3
0.238,0.129,0.45,0.13777777777777778,0.25555555555555554,3
0.238,0.129,0.5,0.135,0.256,3
0.238,0.129,0.55,0.13363636363636364,0.25181818181818183,3
0.238,0.129,0.6,0.12416666666666666,0.23583333333333334,3
0.238,0.129,0.65,0.11461538461538462,0.21769230769230768,3
0.238,0.129,0.7,0.10642857142857143,0.20214285714285715,3
0.238,0.129,0.75,0.09933333333333333,0.18866666666666668,3
0.238,0.129,0.8,0.093125,0.176875,3
0.238,0.129,0.85,0.0888235294117647,0.16647058823529412,3
0.238,0.129,0.9,0.13944444444444445,0.15722222222222224,3
0.238,0.129,0.95,0.13578947368421052,0.19789473684210526,3
0.238,0.129,1.0,0.129,0.238,3
0.102,0.387,0.05,0.39,0.23,5
0.102,0.387,0.1,0.375,0.185,5
0.102,0.387,0.15,0.37333333333333335,0.16333333333333333,5
0.102,0.387,0.2,0.3725,0.1425,5
0.102,0.387,0.25,0.376,0.138,5
0.102,0.387,0.3,0.38166666666666665,0.13,5
0.102,0.387,0.35,0.37285714285714283,0.12571428571428572,5
0.102,0.387,0.4,0.375,0.11875,5
0.102,0.387,0.45,0.3711111111111111,0.11444444444444445,5
0.102,0.387,0.5,0.362,0.111,5
0.102,0.387,0.55,0.3481818181818182,0.10727272727272727,5
0.102,0.387,0.6,0.31916666666666665,0.09833333333333333,5
0.102,0.387,0.65,0.2946153846153846,0.09076923076923077,5
0.102,0.387,0.7,0.2735714285714286,0.08428571428571428,5
0.102,0.387,0.75,0.25533333333333336,0.07866666666666666,5
0.102,0.387,0.8,0.2875,0.07375,5
0.102,0.387,0.85,0.32941176470588235,0.06941176470588235,5
0.102,0.387,0.9,0.36666666666666664,0.06555555555555556,5
0.102,0.387,0.95,0.4,0.06210526315789474,5
0.102,0.387,1.0,0.387,0.102,5
0.242,0.258,0.05,0.17,0.37,9
0.242,0.258,0.1,0.23,0.345,9
0.242,0.258,0.15,0.21333333333333335,0.33666666666666667,9
0.242,0.258,0.2,0.2325,0.3225,9
0.242,0.258,0.25,0.228,0.298,9
0.242,0.258,0.3,0.23666666666666666,0.2866666666666667,9
0.242,0.258,0.35,0.24428571428571427,0.2785714285714286,9
0.242,0.258,0.4,0.24375,0.26875,9
0.242,0.258,0.45,0.25,0.26222222222222225,9
0.242,0.258,0.5,0.256,0.258,9
0.242,0.258,0.55,0.25727272727272726,0.25727272727272726,9
0.242,0.258,0.6,0.23583333333333334,0.23583333333333334,9
0.242,0.258,0.65,0.21769230769230768,0.21769230769230768,9
0.242,0.258,0.7,0.20214285714285715,0.20214285714285715,9
0.242,0.258,0.75,0.18866666666666668,0.18866666666666668,9
0.242,0.258,0.8,0.198125,0.176875,9
0.242,0.258,0.85,0.24529411764705883,0.16647058823529412,9
0.242,0.258,0.9,0.2866666666666667,0.15777777777777777,9
0.242,0.258,0.95,0.27157894736842103,0.20210526315789473,9
0.242,0.258,1.0,0.258,0.242,9
0.026,0.464,0.05,0.44,0.13,6
0.026,0.464,0.1,0.46,0.07,6
0.026,0.464,0.15,0.4866666666666667,0.05333333333333334,6
0.026,0.464,0.2,0.4675,0.045,6
0.026,0.464,0.25,0.46,0.042,6
0.026,0.464,0.3,0.465,0.041666666666666664,6
0.026,0.464,0.35,0.45285714285714285,0.041428571428571426,6
0.026,0.464,0.4,0.4575,0.0375,6
0.026,0.464,0.45,0.45666666666666667,0.03666666666666667,6
0.026,0.464,0.5,0.459,0.034,6
0.026,0.464,0.55,0.44636363636363635,0.03090909090909091,6
0.026,0.464,0.6,0.4091666666666667,0.028333333333333332,6
0.026,0.464,0.65,0.3776923076923077,0.026153846153846153,6
0.026,0.464,0.7,0.3507142857142857,0.024285714285714285,6
0.026,0.464,0.75,0.3273333333333333,0.02266666666666667,6
0.026,0.464,0.8,0.341875,0.02125,6
0.026,0.464,0.85,0.38058823529411767,0.02,6
0.026,0.464,0.9,0.415,0.01888888888888889,6
0.026,0.464,0.95,0.4457894736842105,0.017894736842105262,6
0.026,0.464,1.0,0.464,0.0265,6
0.085,0.361,0.05,0.34,0.21,5
0.085,0.361,0.1,0.355,0.145,5
0.085,0.361,0.15,0.35,0.13333333333333333,5
0.085,0.361,0.2,0.37,0.1075,5
0.085,0.361,0.25,0.38,0.11,5
0.085,0.361,0.3,0.375,0.10166666666666667,5
0.085,0.361,0.35,0.3628571428571429,0.09714285714285714,5
0.085,0.361,0.4,0.3625,0.1025,5
0.085,0.361,0.45,0.3611111111111111,0.09777777777777778,5
0.085,0.361,0.5,0.364,0.091,5
0.085,0.361,0.55,0.3609090909090909,0.09272727272727273,5
0.085,0.361,0.6,0.3333333333333333,0.08583333333333333,5
0.085,0.361,0.65,0.3076923076923077,0.07923076923076923,5
0.085,0.361,0.7,0.2857142857142857,0.07357142857142857,5
0.085,0.361,0.75,0.26666666666666666,0.06866666666666667,5
0.085,0.361,0.8,0.25,0.064375,5
0.085,0.361,0.85,0.28705882352941176,0.060588235294117644,5
0.085,0.361,0.9,0.32666666666666666,0.05722222222222222,5
0.085,0.361,0.95,0.36210526315789476,0.05421052631578947,5
0.085,0.361,1.0,0.361,0.0845,5
0.303,0.181,0.05,0.14,0.46,9
0.303,0.181,0.1,0.14,0.39,9
0.303,0.181,0.15,0.13666666666666666,0.38,9
0.303,0.181,0.2,0.1325,0.3875,9
0.303,0.181,0.25,0.138,0.374,9
0.303,0.181,0.3,0.15,0.35833333333333334,9
0.303,0.181,0.35,0.14714285714285713,0.3414285714285714,9
0.303,0.181,0.4,0.15875,0.3275,9
0.303,0.181,0.45,0.15777777777777777,0.32666666666666666,9
0.303,0.181,0.5,0.16,0.322,9
0.303,0.181,0.55,0.16,0.3190909090909091,9
0.303,0.181,0.6,0.14666666666666667,0.2925,9
0.303,0.181,0.65,0.13538461538461538,0.27,9
0.303,0.181,0.7,0.12571428571428572,0.2507142857142857,9
0.303,0.181,0.75,0.11733333333333333,0.234,9
0.303,0.181,0.8,0.135,0.219375,9
0.303,0.181,0.85,0.18588235294117647,0.20647058823529413,9
0.303,0.181,0.9,0.20055555555555554,0.22555555555555556,9
0.303,0.181,0.95,0.19,0.26631578947368423,9
0.303,0.181,1.0,0.1805,0.303,9
0.397,0.000,0.05,0.0,0.32,3
0.397,0.000,0.1,0.0,0.355,3
0.397,0.000,0.15,0.0,0.37666666666666665,3
0.397,0.000,0.2,0.0,0.3775,3
0.397,0.000,0.25,0.0,0.366,3
0.397,0.000,0.3,0.0,0.37666666666666665,3
0.397,0.000,0.35,0.0,0.38285714285714284,3
0.397,0.000,0.4,0.0,0.38375,3
0.397,0.000,0.45,0.0,0.3788888888888889,3
0.397,0.000,0.5,0.0,0.384,3
0.397,0.000,0.55,0.0,0.38181818181818183,3
0.397,0.000,0.6,0.0,0.36666666666666664,3
0.397,0.000,0.65,0.0,0.3384615384615385,3
0.397,0.000,0.7,0.0,0.3142857142857143,3
0.397,0.000,0.75,0.0,0.29333333333333333,3
0.397,0.000,0.8,0.0,0.275,3
0.397,0.000,0.85,0.0,0.29058823529411765,3
0.397,0.000,0.9,0.0,0.33,3
0.397,0.000,0.95,0.0,0.36526315789473685,3
0.397,0.000,1.0,0.0,0.397,3
0.026,0.181,0.05,0.25,0.03,4
0.026,0.181,0.1,0.23,0.025,4
0.026,0.181,0.15,0.21333333333333335,0.02666666666666667,4
0.026,0.181,0.2,0.2,0.0325,4
0.026,0.181,0.25,0.198,0.028,4
0.026,0.181,0.3,0.19166666666666668,0.03166666666666667,4
0.026,0.181,0.35,0.19,0.02857142857142857,4
0.026,0.181,0.4,0.18625,0.02875,4
0.026,0.181,0.45,0.1811111111111111,0.02666666666666667,4
0.026,0.181,0.5,0.177,0.026,4
0.026,0.181,0.55,0.18272727272727274,0.026363636363636363,4
0.026,0.181,0.6,0.1675,0.024166666666666666,4
0.026,0.181,0.65,0.15461538461538463,0.022307692307692306,4
0.026,0.181,0.7,0.14357142857142857,0.020714285714285713,4
0.026,0.181,0.75,0.134,0.019333333333333334,4
0.026,0.181,0.8,0.125625,0.018125,4
0.026,0.181,0.85,0.11823529411764706,0.017058823529411765,4
0.026,0.181,0.9,0.11166666666666666,0.01611111111111111,4
0.026,0.181,0.95,0.15,0.015263157894736841,4
0.026,0.181,1.0,0.1805,0.0265,4
0.423,0.077,0.05,0.08,0.49,6
0.423,0.077,0.1,0.09,0.48,6
0.423,0.077,0.15,0.08333333333333333,0.47,6
0.423,0.077,0.2,0.0775,0.465,6
0.423,0.077,0.25,0.07,0.464,6
0.423,0.077,0.3,0.07333333333333333,0.4633333333333333,6
0.423,0.077,0.35,0.08285714285714285,0.44857142857142857,6
0.423,0.077,0.4,0.08375,0.435,6
0.423,0.077,0.45,0.0811111111111111,0.43555555555555553,6
0.423,0.077,0.5,0.078,0.431,6
0.423,0.077,0.55,0.07818181818181819,0.4254545454545455,6
0.423,0.077,0.6,0.07333333333333333,0.4025,6
0.423,0.077,0.65,0.06769230769230769,0.37153846153846154,6
0.423,0.077,0.7,0.06285714285714286,0.345,6
0.423,0.077,0.75,0.058666666666666666,0.322,6
0.423,0.077,0.8,0.073125,0.301875,6
0.423,0.077,0.85,0.09117647058823529,0.3205882352941177,6
0.423,0.077,0.9,0.08611111111111111,0.35833333333333334,6
0.423,0.077,0.95,0.08157894736842106,0.39210526315789473,6
0.423,0.077,1.0,0.0775,0.4225,6
0.048,0.129,0.05,0.17,0.04,6
0.048,0.129,0.1,0.135,0.045,6
0.048,0.129,0.15,0.14333333333333334,0.043333333333333335,6
0.048,0.129,0.2,0.14,0.0475,6
0.048,0.129,0.25,0.132,0.052,6
0.048,0.129,0.3,0.13333333333333333,0.04666666666666667,6
0.048,0.129,0.35,0.13285714285714287,0.05,6
0.048,0.129,0.4,0.12625,0.05125,6
0.048,0.129,0.45,0.13,0.052222222222222225,6
0.048,0.129,0.5,0.125,0.05,6
0.048,0.129,0.55,0.1290909090909091,0.05,6
0.048,0.129,0.6,0.11916666666666667,0.04833333333333333,6
0.048,0.129,0.65,0.11,0.04461538461538461,6
0.048,0.129,0.7,0.10214285714285715,0.041428571428571426,6
0.048,0.129,0.75,0.09533333333333334,0.03866666666666667,6
0.048,0.129,0.8,0.089375,0.03625,6
0.048,0.129,0.85,0.08411764705882353,0.03411764705882353,6
0.048,0.129,0.9,0.07944444444444444,0.03222222222222222,6
0.048,0.129,0.95,0.1031578947368421,0.030526315789473683,6
0.048,0.129,1.0,0.129,0.048,6
0.157,0.181,0.05,0.19,0.2,2
0.157,0.181,0.1,0.155,0.19,2
0.157,0.181,0.15,0.17666666666666667,0.17666666666666667,2
0.157,0.181,0.2,0.17,0.1775,2
0.157,0.181,0.25,0.174,0.184,2
0.157,0.181,0.3,0.17666666666666667,0.17666666666666667,2
0.157,0.181,0.35,0.18142857142857144,0.1742857142857143,2
0.157,0.181,0.4,0.17625,0.1725,2
0.157,0.181,0.45,0.17555555555555555,0.16333333333333333,2
0.157,0.181,0.5,0.177,0.163,2
0.157,0.181,0.55,0.17909090909090908,0.16454545454545455,2
0.157,0.181,0.6,0.16666666666666666,0.15666666666666668,2
0.157,0.181,0.65,0.15384615384615385,0.14461538461538462,2
0.157,0.181,0.7,0.14285714285714285,0.13428571428571429,2
0.157,0.181,0.75,0.13333333333333333,0.12533333333333332,2
0.157,0.181,0.8,0.125,0.1175,2
0.157,0.181,0.85,0.11764705882352941,0.11058823529411765,2
0.157,0.181,0.9,0.15888888888888889,0.10444444444444445,2
0.157,0.181,0.95,0.19,0.11210526315789474,2
0.157,0.181,1.0,0.1805,0.1565,2
0.055,0.206,0.05,0.17,0.04,7
0.055,0.206,0.1,0.195,0.05,7
0.055,0.206,0.15,0.21333333333333335,0.06,7
0.055,0.206,0.2,0.2175,0.0525,7
0.055,0.206,0.25,0.218,0.056,7
0.055,0.206,0.3,0.22166666666666668,0.06333333333333334,7
0.055,0.206,0.35,0.21428571428571427,0.06,7
0.055,0.206,0.4,0.215,0.0575,7
0.055,0.206,0.45,0.21555555555555556,0.05555555555555555,7
0.055,0.206,0.5,0.218,0.055,7
0.055,0.206,0.55,0.21818181818181817,0.05454545454545454,7
0.055,0.206,0.6,0.20333333333333334,0.050833333333333335,7
0.055,0.206,0.65,0.18769230769230769,0.04692307692307692,7
0.055,0.206,0.7,0.1742857142857143,0.04357142857142857,7
0.055,0.206,0.75,0.16266666666666665,0.04066666666666666,7
0.055,0.206,0.8,0.1525,0.038125,7
0.055,0.206,0.85,0.14352941176470588,0.03588235294117647,7
0.055,0.206,0.9,0.145,0.03388888888888889,7
0.055,0.206,0.95,0.19,0.032105263157894734,7
0.055,0.206,1.0,0.2065,0.0545,7
0.021,0.464,0.05,0.36,0.11,2
0.021,0.464,0.1,0.44,0.06,2
0.021,0.464,0.15,0.44333333333333336,0.056666666666666664,2
0.021,0.464,0.2,0.43,0.0525,2
0.021,0.464,0.25,0.434,0.044,2
0.021,0.464,0.3,0.43,0.041666666666666664,2
0.021,0.464,0.35,0.42857142857142855,0.04,2
0.021,0.464,0.4,0.4375,0.04,2
0.021,0.464,0.45,0.44222222222222224,0.03777777777777778,2
0.021,0.464,0.5,0.443,0.034,2
0.021,0.464,0.55,0.42454545454545456,0.03090909090909091,2
0.021,0.464,0.6,0.38916666666666666,0.028333333333333332,2
0.021,0.464,0.65,0.35923076923076924,0.026153846153846153,2
0.021,0.464,0.7,0.3335714285714286,0.024285714285714285,2
0.021,0.464,0.75,0.31133333333333335,0.02266666666666667,2
0.021,0.464,0.8,0.335,0.02125,2
0.021,0.464,0.85,0.37411764705882355,0.02,2
0.021,0.464,0.9,0.4088888888888889,0.01888888888888889,2
0.021,0.464,0.95,0.44,0.017894736842105262,2
0.021,0.464,1.0,0.464,0.021,2
0.064,0.284,0.05,0.28,0.14,5
0.064,0.284,0.1,0.27,0.13,5
0.064,0.284,0.15,0.2733333333333333,0.12333333333333334,5
0.064,0.284,0.2,0.27,0.1125,5
0.064,0.284,0.25,0.264,0.094,5
0.064,0.284,0.3,0.27666666666666667,0.08333333333333333,5
0.064,0.284,0.35,0.26857142857142857,0.08285714285714285,5
0.064,0.284,0.4,0.2775,0.07875,5
0.064,0.284,0.45,0.28,0.07333333333333333,5
0.064,0.284,0.5,0.279,0.072,5
0.064,0.284,0.55,0.27545454545454545,0.06727272727272728,5
0.064,0.284,0.6,0.2525,0.06166666666666667,5
0.064,0.284,0.65,0.23307692307692307,0.05692307692307692,5
0.064,0.284,0.7,0.21642857142857144,0.05285714285714286,5
0.064,0.284,0.75,0.202,0.04933333333333333,5
0.064,0.284,0.8,0.189375,0.04625,5
0.064,0.284,0.85,0.18941176470588236,0.04352941176470588,5
0.064,0.284,0.9,0.23444444444444446,0.04111111111111111,5
0.064,0.284,0.95,0.27473684210526317,0.03894736842105263,5
0.064,0.284,1.0,0.2835,0.0645,5
0.140,0.284,0.05,0.23,0.29,7
0.140,0.284,0.1,0.255,0.22,7
0.140,0.284,0.15,0.25,0.22333333333333333,7
0.140,0.284,0.2,0.2525,0.2125,7
0.140,0.284,0.25,0.28,0.196,7
0.140,0.284,0.3,0.285,0.18833333333333332,7
0.140,0.284,0.35,0.2857142857142857,0.18285714285714286,7
0.140,0.284,0.4,0.2925,0.175,7
0.140,0.284,0.45,0.2911111111111111,0.1711111111111111,7
0.140,0.284,0.5,0.294,0.163,7
0.140,0.284,0.55,0.2863636363636364,0.1572727272727273,7
0.140,0.284,0.6,0.2625,0.14416666666666667,7
0.140,0.284,0.65,0.2423076923076923,0.13307692307692306,7
0.140,0.284,0.7,0.225,0.12357142857142857,7
0.140,0.284,0.75,0.21,0.11533333333333333,7
0.140,0.284,0.8,0.196875,0.108125,7
0.140,0.284,0.85,0.22058823529411764,0.10176470588235294,7
0.140,0.284,0.9,0.2638888888888889,0.0961111111111111,7
0.140,0.284,0.95,0.2984210526315789,0.09526315789473684,7
0.140,0.284,1.0,0.2835,0.1405,7
0.314,0.129,0.05,0.1,0.39,4
0.314,0.129,0.1,0.085,0.35,4
0.314,0.129,0.15,0.11,0.33666666666666667,4
0.314,0.129,0.2,0.13,0.32,4
0.314,0.129,0.25,0.12,0.316,4
0.314,0.129,0.3,0.12166666666666667,0.3233333333333333,4
0.314,0.129,0.35,0.12142857142857143,0.3142857142857143,4
0.314,0.129,0.4,0.125,0.3175,4
0.314,0.129,0.45,0.12555555555555556,0.32222222222222224,4
0.314,0.129,0.5,0.123,0.32,4
0.314,0.129,0.55,0.12181818181818181,0.32272727272727275,4
0.314,0.129,0.6,0.11333333333333333,0.3025,4
0.314,0.129,0.65,0.10461538461538461,0.2792307692307692,4
0.314,0.129,0.7,0.09714285714285714,0.2592857142857143,4
0.314,0.129,0.75,0.09066666666666667,0.242,4
0.314,0.129,0.8,0.085,0.226875,4
0.314,0.129,0.85,0.13117647058823528,0.21352941176470588,4
0.314,0.129,0.9,0.14333333333333334,0.23777777777777778,4
0.314,0.129,0.95,0.13578947368421052,0.27789473684210525,4
0.314,0.129,1.0,0.129,0.314,4
0.022,0.258,0.05,0.25,0.02,1
0.022,0.258,0.1,0.2,0.03,1
0.022,0.258,0.15,0.19666666666666666,0.03,1
0.022,0.258,0.2,0.2225,0.025,1
0.022,0.258,0.25,0.232,0.03,1
0.022,0.258,0.3,0.235,0.03166666666666667,1
0.022,0.258,0.35,0.25,0.03142857142857143,1
0.022,0.258,0.4,0.255,0.03125,1
0.022,0.258,0.45,0.2611111111111111,0.03111111111111111,1
0.022,0.258,0.5,0.263,0.03,1
0.022,0.258,0.55,0.2590909090909091,0.028181818181818183,1
0.022,0.258,0.6,0.24333333333333335,0.025833333333333333,1
0.022,0.258,0.65,0.2246153846153846,0.023846153846153847,1
0.022,0.258,0.7,0.20857142857142857,0.02214285714285714,1
0.022,0.258,0.75,0.19466666666666665,0.020666666666666667,1
0.022,0.258,0.8,0.1825,0.019375,1
0.022,0.258,0.85,0.17176470588235293,0.018235294117647058,1
0.022,0.258,0.9,0.1827777777777778,0.017222222222222222,1
0.022,0.258,0.95,0.22578947368421054,0.01631578947368421,1
0.022,0.258,1.0,0.258,0.022,1
0.159,0.232,0.05,0.2,0.25,9
0.159,0.232,0.1,0.185,0.225,9
0.159,0.232,0.15,0.21333333333333335,0.20333333333333334,9
0.159,0.232,0.2,0.2175,0.1925,9
0.159,0.232,0.25,0.226,0.19,9
0.159,0.232,0.3,0.235,0.18666666666666668,9
0.159,0.232,0.35,0.23285714285714285,0.18571428571428572,9
0.159,0.232,0.4,0.22875,0.17375,9
0.159,0.232,0.45,0.2288888888888889,0.1711111111111111,9
0.159,0.232,0.5,0.232,0.168,9
0.159,0.232,0.55,0.23727272727272727,0.16363636363636364,9
0.159,0.232,0.6,0.22416666666666665,0.1525,9
0.159,0.232,0.65,0.20692307692307693,0.14076923076923076,9
0.159,0.232,0.7,0.19214285714285714,0.13071428571428573,9
0.159,0.232,0.75,0.17933333333333334,0.122,9
0.159,0.232,0.8,0.168125,0.114375,9
0.159,0.232,0.85,0.17647058823529413,0.10764705882352942,9
0.159,0.232,0.9,0.2222222222222222,0.10166666666666667,9
0.159,0.232,0.95,0.24421052631578946,0.11526315789473685,9
0.159,0.232,1.0,0.232,0.1595,9
0.140,0.335,0.05,0.3,0.36,6
0.140,0.335,0.1,0.28,0.305,6
0.140,0.335,0.15,0.3,0.27,6
0.140,0.335,0.2,0.3075,0.2425,6
0.140,0.335,0.25,0.32,0.218,6
0.140,0.335,0.3,0.3233333333333333,0.20666666666666667,6
0.140,0.335,0.35,0.32857142857142857,0.19428571428571428,6
0.140,0.335,0.4,0.325,0.1875,6
0.140,0.335,0.45,0.3277777777777778,0.17222222222222222,6
0.140,0.335,0.5,0.331,0.169,6
0.140,0.335,0.55,0.3181818181818182,0.1618181818181818,6
0.140,0.335,0.6,0.2916666666666667,0.14833333333333334,6
0.140,0.335,0.65,0.2692307692307692,0.13692307692307693,6
0.140,0.335,0.7,0.25,0.12714285714285714,6
