hc,prop_covert,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k,overt_inequity_score
1.0,0.11111111111111112,0.14,0.1,0.5555555555555556,0.24000000000000002,1.125
1.0,0.13333333333333333,0.14,0.08,0.6666666666666666,0.22000000000000003,1.1999999999999997
1.0,0.13333333333333333,0.08,0.14,0.6666666666666666,0.22000000000000003,2.0999999999999996
1.0,0.13333333333333333,0.16,0.04,0.6666666666666666,0.2,0.5999999999999999
1.0,0.13333333333333333,0.16,0.06,0.6666666666666666,0.22,0.8999999999999998
1.0,0.13333333333333333,0.14,0.06,0.6666666666666666,0.2,0.8999999999999998
1.0,0.13333333333333333,0.06,0.08,0.6666666666666666,0.14,1.1999999999999997
1.0,0.13333333333333333,0.18,0.1,0.6666666666666666,0.28,1.4999999999999998
1.0,0.13333333333333333,0.18,0.04,0.6666666666666666,0.22,0.5999999999999999
1.0,0.13333333333333333,0.14,0.08,0.6666666666666666,0.22000000000000003,1.1999999999999997
1.0,0.13333333333333333,0.14,0.06,0.6666666666666666,0.2,0.8999999999999998
1.0,0.15555555555555556,0.2,0.0,0.7777777777777778,0.2,0.0
1.0,0.15555555555555556,0.14,0.12,0.7777777777777778,0.26,2.6999999999999993
1.0,0.15555555555555556,0.06,0.04,0.7777777777777778,0.1,0.8999999999999998
1.0,0.15555555555555556,0.2,0.02,0.7777777777777778,0.22,0.4499999999999999
1.0,0.15555555555555556,0.18,0.08,0.7777777777777778,0.26,1.7999999999999996
1.0,0.15555555555555556,0.16,0.04,0.7777777777777778,0.2,0.8999999999999998
1.0,0.15555555555555556,0.2,0.08,0.7777777777777778,0.28,1.7999999999999996
1.0,0.15555555555555556,0.22,0.06,0.7777777777777778,0.28,1.3499999999999996
1.0,0.15555555555555556,0.14,0.06,0.7777777777777778,0.2,1.3499999999999996
1.0,0.15555555555555556,0.14,0.02,0.7777777777777778,0.16,0.4499999999999999
1.0,0.17777777777777778,0.2,0.0,0.8888888888888888,0.2,0.0
1.0,0.17777777777777778,0.16,0.08,0.8888888888888888,0.24,3.599999999999999
1.0,0.17777777777777778,0.1,0.0,0.8888888888888888,0.1,0.0
1.0,0.17777777777777778,0.18,0.02,0.8888888888888888,0.19999999999999998,0.8999999999999998
1.0,0.17777777777777778,0.16,0.06,0.8888888888888888,0.22,2.6999999999999993
1.0,0.17777777777777778,0.12,0.02,0.8888888888888888,0.13999999999999999,0.8999999999999998
1.0,0.17777777777777778,0.24,0.02,0.8888888888888888,0.26,0.8999999999999998
1.0,0.17777777777777778,0.24,0.04,0.8888888888888888,0.27999999999999997,1.7999999999999996
1.0,0.17777777777777778,0.16,0.02,0.8888888888888888,0.18,0.8999999999999998
1.0,0.17777777777777778,0.18,0.0,0.8888888888888888,0.18,0.0
1.0,0.2,0.18,0.0,1.0,0.18,
1.0,0.2,0.12,0.0,1.0,0.12,
1.0,0.2,0.14,0.0,1.0,0.14,
1.0,0.2,0.28,0.0,1.0,0.28,
1.0,0.2,0.18,0.0,1.0,0.18,
1.0,0.2,0.16,0.0,1.0,0.16,
1.0,0.2,0.2,0.0,1.0,0.2,
1.0,0.2,0.24,0.0,1.0,0.24,
1.0,0.2,0.2,0.0,1.0,0.2,
1.0,0.2,0.18,0.0,1.0,0.18,
