Source,Target,sign
1488,56,1
1489,177,1
1490,401,1
1490,712,1
1490,1631,1
1491,405,1
1492,633,1
1492,1404,1
1492,1464,1
1492,1737,1
1492,1883,1
1493,482,1
1493,1631,1
1493,1879,1
1494,513,1
1494,730,1
1494,1737,1
1495,15,1
1495,821,1
1495,931,1
1495,971,1
1495,1424,1
1495,1760,1
1495,1979,1
1496,33,1
1496,1080,1
1496,1737,1
1496,1831,1
1496,1855,1
1496,1879,1
1496,1916,1
1496,1920,1
1497,1464,1
1498,41,1
1498,454,1
1498,1983,1
1499,461,1
1499,955,1
1499,1597,1
1499,1746,1
1499,1914,1
1500,1337,1
1501,933,1
1502,1611,1
1502,1614,1
1502,1631,1
1502,1634,1
1503,1705,1
1503,1831,1
1504,132,1
1504,294,1
1504,776,1
1504,1026,1
1504,1122,1
1505,1153,1
1505,1192,1
1506,367,1
1506,1004,1
1506,1711,1
1506,1737,1
1506,1883,1
1507,1349,1
1507,1867,1
1508,1995,1
1510,664,1
1510,1482,1
1510,1515,1
1510,1675,1
1510,1774,1
1511,612,1
1511,633,1
1511,803,1
1511,1362,1
1511,1774,1
1511,1990,1
1512,102,1
1513,165,1
1513,179,1
1513,803,1
1513,929,1
1513,1446,1
1513,1486,1
1513,1648,1
1513,1826,1
1514,1524,1
1514,1680,1
1514,1713,1
1514,1920,1
1515,27,1
1515,75,1
1515,133,1
1515,177,1
1515,226,1
1515,369,1
1515,393,1
1515,479,1
1515,979,1
1515,1543,1
1515,1746,1
1516,75,1
1516,1724,1
1517,246,1
1517,1737,1
1518,633,1
1518,1746,1
1518,1991,1
1519,1897,1
1520,38,1
1520,42,1
1520,878,1
1520,1064,1
1520,1705,1
1520,1746,1
1520,1850,1
1520,1893,1
1520,1903,1
1521,221,1
1521,1920,1
1522,395,1
1522,1490,1
1522,1713,1
1522,1737,1
1522,1984,1
1523,1159,1
1523,1243,1
1524,1412,1
1524,1581,1
1524,1766,1
1525,947,1
1525,1677,1
1525,1737,1
1526,1638,1
1526,1701,1
1526,1737,1
1527,782,1
1527,1359,1
1527,1564,1
1527,1631,1
1528,40,1
1528,480,1
1529,782,1
1529,803,1
1529,1737,1
1529,1881,1
1530,659,1
1530,1443,1
1530,1725,1
1530,1737,1
1530,1920,1
1532,210,1
1532,273,1
1532,1183,1
1532,1647,1
1532,1737,1
1532,1746,1
1532,1902,1
1533,40,1
1534,852,1
1534,1774,1
1535,1737,1
1537,210,1
1537,1624,1
1537,1737,1
1538,1151,1
1538,1828,1
1538,1884,1
1538,1885,1
1539,1238,1
1539,1482,1
1539,1788,1
1540,1624,1
1540,1692,1
1540,1896,1
1541,1817,1
1542,410,1
1542,639,1
1542,953,1
1543,1196,1
1543,1307,1
1543,1432,1
1543,1737,1
1543,1970,1
1544,33,1
1544,306,1
1544,395,1
1544,710,1
1544,719,1
1544,1084,1
1544,1152,1
1544,1284,1
1544,1737,1
1544,1983,1
1546,612,1
1546,1169,1
1546,1585,1
1547,33,1
1547,633,1
1547,1084,1
1547,1599,1
1547,1730,1
1547,1920,1
1548,92,1
1548,664,1
1548,902,1
1548,1246,1
1548,1362,1
1548,1737,1
1548,1774,1
1548,1890,1
1548,1893,1
1548,1917,1
1548,1983,1
1549,165,1
1549,347,1
1549,374,1
1549,407,1
1549,1842,1
1550,177,1
1550,982,1
1550,1093,1
1550,1648,1
1550,1660,1
1551,1677,1
1551,1855,1
1552,497,1
1552,1774,1
1553,407,1
1553,1027,1
1553,1647,1
1553,1841,1
1554,221,1
1554,1737,1
1555,633,1
1556,803,1
1556,956,1
1556,1412,1
1556,1776,1
1557,533,1
1557,1642,1
1557,1670,1
1558,287,1
1558,1362,1
1558,1445,1
1558,1737,1
1558,1880,1
1559,8,1
1559,89,1
1559,576,1
1559,633,1
1559,664,1
1559,696,1
1559,840,1
1559,929,1
1559,1078,1
1559,1330,1
1559,1656,1
1559,1727,1
1559,1737,1
1559,1741,1
1559,1983,1
1560,929,1
1560,1737,1
1562,1436,1
1562,1464,1
1562,1753,1
1562,1792,1
1562,1879,1
1562,1880,1
1562,1984,1
1562,1999,1
1563,831,1
1563,1126,1
1563,1603,1
1563,1781,1
1564,676,1
1564,840,1
1564,1362,1
1565,706,1
1565,994,1
1565,1115,1
1565,1737,1
1565,1894,1
1565,1934,1
1566,411,1
1566,469,1
1566,1128,1
1566,1159,1
1566,1879,1
1566,1990,1
1567,627,1
1567,1103,1
1567,1609,1
1568,1709,1
1568,1737,1
1568,1920,1
1569,1007,1
1569,1705,1
1569,1920,1
1570,10,1
1570,562,1
1570,1705,1
1571,1881,1
1572,22,1
1572,129,1
1573,33,1
1573,810,1
1573,1737,1
1573,1971,1
1575,1692,1
1577,299,1
1577,1670,1
1577,1737,1
1578,33,1
1578,40,1
1578,187,1
1578,840,1
1578,943,1
1578,1647,1
1578,1746,1
1578,1748,1
1578,1855,1
1579,1692,1
1580,33,1
1580,633,1
1580,782,1
1580,1631,1
1580,1737,1
1580,1897,1
1580,1920,1
1581,942,1
1582,1012,1
1582,1113,1
1583,253,1
1583,983,1
1583,1925,1
1584,943,1
1584,950,1
1584,1879,1
1585,468,1
1585,595,1
1586,345,1
1586,895,1
1586,1656,1
1586,1737,1
1586,1751,1
1586,1776,1
1586,1782,1
1587,26,1
1587,1677,1
1587,1705,1
1587,1741,1
1587,1806,1
1588,664,1
1588,972,1
1589,279,1
1589,680,1
1589,803,1
1589,1631,1
1589,1644,1
1589,1687,1
1590,166,1
1590,866,1
1590,1159,1
1590,1897,1
1591,1702,1
1591,1737,1
1592,177,1
1592,1439,1
1593,639,1
1594,1737,1
1594,1774,1
1594,1820,1
1595,68,1
1595,104,1
1595,582,1
1595,929,1
1595,1680,1
1595,1774,1
1595,1880,1
1595,1991,1
1595,1999,1
1596,385,1
1596,1746,1
1597,601,1
1597,1284,1
1597,1601,1
1597,1737,1
1597,1882,1
1598,895,1
1598,1269,1
1598,1677,1
1598,1882,1
1599,26,1
1599,75,1
1599,177,1
1599,447,1
1599,633,1
1599,984,1
1599,1330,1
1599,1687,1
1599,1737,1
1599,1909,1
1599,1940,1
1599,1995,1
1600,1364,1
1601,407,1
1601,528,1
1601,1263,1
1601,1464,1
1602,901,1
1602,988,1
1603,1537,1
1604,906,1
1604,1511,1
1605,218,1
1605,640,1
1605,1144,1
1605,1269,1
1605,1416,1
1606,528,1
1606,735,1
1606,1038,1
1606,1472,1
1607,38,1
1607,161,1
1607,177,1
1607,345,1
1607,584,1
1607,1159,1
1609,226,1
1609,741,1
1610,633,1
1610,916,1
1610,1586,1
1611,170,1
1611,188,1
1611,822,1
1611,918,1
1611,1073,1
1612,540,1
1612,1359,1
1613,383,1
1614,127,1
1614,462,1
1614,803,1
1614,1112,1
1614,1254,1
1615,1,1
1615,910,1
1615,1334,1
1616,42,1
1616,188,1
1616,333,1
1616,819,1
1616,866,1
1617,1159,1
1617,1548,1
1617,1747,1
1618,83,1
1618,228,1
1618,345,1
1619,93,1
1619,994,1
1620,306,1
1620,477,1
1620,521,1
1620,633,1
1620,864,1
1621,40,1
1621,94,1
1621,177,1
1621,342,1
1621,496,1
1621,657,1
1621,1269,1
1621,1746,1
1622,612,1
1622,918,1
1622,1443,1
1622,1464,1
1623,40,1
1623,305,1
1623,309,1
1623,345,1
1623,371,1
1623,385,1
1623,698,1
1623,919,1
1623,1060,1
1623,1159,1
1623,1284,1
1623,1705,1
1624,108,1
1624,208,1
1624,534,1
1624,1159,1
1624,1471,1
1625,40,1
1625,956,1
1625,1600,1
1625,1775,1
1626,188,1
1626,513,1
1626,1279,1
1626,1377,1
1627,639,1
1628,1236,1
1628,1419,1
1629,1159,1
1630,633,1
1630,923,1
1630,972,1
1630,1158,1
1630,1493,1
1631,51,1
1631,770,1
1631,1219,1
1631,1223,1
1631,1279,1
1632,633,1
1632,988,1
1632,1269,1
1632,1319,1
1632,1362,1
1633,74,1
1633,270,1
1633,684,1
1634,177,1
1634,701,1
1634,876,1
1634,1163,1
1637,1364,1
1638,518,1
1638,726,1
1638,955,1
1638,1174,1
1638,1279,1
1640,312,1
1641,362,1
1641,1269,1
1641,1390,1
1641,1397,1
1642,584,1
1642,633,1
1642,1164,1
1642,1284,1
1642,1524,1
1643,74,1
1644,113,1
1644,956,1
1644,971,1
1644,1483,1
1645,588,1
1645,633,1
1645,926,1
1645,1159,1
1646,187,1
1646,347,1
1646,623,1
1647,1159,1
1647,1513,1
1648,341,1
1648,633,1
1648,700,1
1648,842,1
1648,1184,1
1648,1302,1
1649,122,1
1649,803,1
1650,923,1
1650,988,1
1650,1159,1
1651,710,1
1651,1518,1
1652,33,1
1652,187,1
1652,498,1
1652,801,1
1652,984,1
1652,1044,1
1652,1073,1
1652,1159,1
1652,1471,1
1652,1777,1
1653,76,1
1653,306,1
1653,562,1
1653,633,1
1653,662,1
1654,1309,1
1654,1631,1
1655,677,1
1655,1084,1
1655,1269,1
1655,1440,1
1656,7,1
1656,112,1
1656,318,1
1656,639,1
1656,910,1
1656,956,1
1656,1226,1
1656,1776,1
1657,293,1
1657,803,1
1657,1069,1
1657,1159,1
1657,1467,1
1658,65,1
1660,491,1
1661,1434,1
1661,1488,1
1662,1345,1
1662,1631,1
1663,633,1
1663,878,1
1664,911,1
1664,1337,1
1665,262,1
1665,639,1
1666,633,1
1667,277,1
1668,971,1
1669,822,1
1670,8,1
1670,135,1
1670,177,1
1670,776,1
1670,1159,1
1670,1269,1
1670,1470,1
1671,188,1
1671,293,1
1671,673,1
1671,785,1
1673,20,1
1673,47,1
1673,876,1
1673,1335,1
1674,145,1
1674,469,1
1675,137,1
1675,401,1
1675,842,1
1675,929,1
1675,1488,1
1676,73,1
1676,177,1
1676,395,1
1676,497,1
1676,1737,1
1677,277,1
1677,1284,1
1677,1419,1
1678,878,1
1678,1007,1
1678,1379,1
1679,348,1
1679,881,1
1680,614,1
1681,470,1
1681,633,1
1681,983,1
1682,286,1
1682,352,1
1682,487,1
1682,1049,1
1682,1377,1
1682,1554,1
1683,213,1
1683,707,1
1684,374,1
1685,402,1
1685,803,1
1686,407,1
1687,141,1
1687,187,1
1687,741,1
1688,214,1
1688,1285,1
1689,345,1
1689,853,1
1690,383,1
1690,547,1
1690,597,1
1690,624,1
1690,943,1
1691,960,1
1692,55,1
1692,302,1
1692,633,1
1692,647,1
1692,666,1
1692,1069,1
1692,1463,1
1692,1537,1
1692,1556,1
1693,312,1
1693,835,1
1693,1194,1
1693,1269,1
1694,141,1
1694,742,1
1694,776,1
1694,841,1
1694,942,1
1695,302,1
1695,676,1
1696,537,1
1696,782,1
1697,83,1
1697,94,1
1697,655,1
1697,1103,1
1698,470,1
1698,486,1
1698,498,1
1699,33,1
1699,38,1
1699,906,1
1699,1254,1
1699,1268,1
1699,1471,1
1701,274,1
1701,633,1
1701,1172,1
1702,652,1
1702,697,1
1702,734,1
1702,1219,1
1702,1360,1
1702,1648,1
1703,696,1
1703,840,1
1703,1004,1
1703,1013,1
1704,105,1
1704,462,1
1704,776,1
1704,840,1
1704,1113,1
1704,1158,1
1705,177,1
1705,589,1
1707,440,1
1707,468,1
1707,653,1
1707,881,1
1707,973,1
1707,1039,1
1707,1269,1
1708,522,1
1708,601,1
1708,888,1
1708,1126,1
1708,1484,1
1709,83,1
1709,165,1
1709,528,1
1709,680,1
1709,681,1
1709,929,1
1709,1228,1
1709,1362,1
1710,801,1
1710,842,1
1710,1309,1
1710,1419,1
1711,657,1
1711,783,1
1712,135,1
1712,1226,1
1712,1236,1
1713,177,1
1714,518,1
1714,726,1
1714,910,1
1715,91,1
1715,329,1
1715,633,1
1715,842,1
1715,1150,1
1716,385,1
1716,633,1
1716,1269,1
1717,606,1
1717,723,1
1717,1012,1
1717,1212,1
1717,1330,1
1717,1551,1
1718,213,1
1718,493,1
1718,962,1
1718,1377,1
1718,1432,1
1718,1434,1
1718,1728,1
1719,22,1
1720,483,1
1720,633,1
1721,33,1
1721,111,1
1721,424,1
1721,525,1
1721,711,1
1721,819,1
1721,929,1
1721,1446,1
1721,1464,1
1721,1737,1
1722,57,1
1722,612,1
1722,931,1
1722,1059,1
1722,1475,1
1723,70,1
1723,401,1
1724,383,1
1724,1070,1
1724,1159,1
1724,1194,1
1724,1250,1
1724,1303,1
1725,513,1
1725,697,1
1725,1240,1
1725,1410,1
1726,187,1
1726,931,1
1727,110,1
1727,335,1
1727,1432,1
1727,1587,1
1728,676,1
1728,1103,1
1728,1349,1
1729,94,1
1729,303,1
1729,395,1
1729,1028,1
1729,1207,1
1729,1226,1
1730,707,1
1730,1317,1
1731,53,1
1731,177,1
1731,184,1
1731,240,1
1731,407,1
1731,447,1
1731,562,1
1731,633,1
1731,639,1
1731,684,1
1731,782,1
1731,866,1
1731,904,1
1731,962,1
1731,1051,1
1731,1144,1
1731,1159,1
1731,1171,1
1731,1174,1
1731,1240,1
1731,1432,1
1731,1479,1
1731,1543,1
1731,1713,1
1731,1733,1
1733,102,1
1733,518,1
1733,650,1
1733,1096,1
1733,1268,1
1734,1113,1
1734,1253,1
1736,26,1
1736,40,1
1736,113,1
1736,122,1
1736,177,1
1736,268,1
1736,309,1
1736,1043,1
1736,1269,1
1736,1334,1
1736,1364,1
1736,1396,1
1736,1419,1
1736,1425,1
1737,1,1
1737,985,1
1737,1106,1
1737,1302,1
1737,1670,1
1738,414,1
1738,901,1
1738,1111,1
1738,1443,1
1739,348,1
1739,895,1
1739,988,1
1739,1285,1
1740,187,1
1740,1284,1
1741,601,1
1741,1228,1
1741,1269,1
1742,38,1
1742,187,1
1742,1586,1
1743,560,1
1744,145,1
1744,309,1
1744,328,1
1744,1500,1
1745,36,1
1745,457,1
1746,348,1
1746,402,1
1746,633,1
1746,876,1
1746,953,1
1746,1374,1
1746,1491,1
1747,309,1
1747,462,1
1747,591,1
1747,1192,1
1748,179,1
1748,931,1
1748,984,1
1748,1212,1
1749,486,1
1749,653,1
1749,819,1
1749,1445,1
1749,1565,1
1750,104,1
1750,309,1
1750,363,1
1751,343,1
1751,1254,1
1751,1269,1
1751,1281,1
1752,1084,1
1753,62,1
1753,633,1
1754,145,1
1754,383,1
1756,486,1
1756,597,1
1756,633,1
1756,759,1
1757,179,1
1757,873,1
1757,983,1
1757,1417,1
1758,707,1
1759,7,1
1760,94,1
1760,472,1
1760,817,1
1760,1174,1
1760,1446,1
1761,75,1
1761,241,1
1761,726,1
1762,520,1
1762,931,1
1763,40,1
1763,469,1
1764,661,1
1764,1231,1
1765,40,1
1765,597,1
1765,708,1
1765,926,1
1765,1004,1
1765,1159,1
1766,279,1
1766,407,1
1766,601,1
1766,959,1
1766,1268,1
1766,1457,1
1766,1468,1
1767,376,1
1768,734,1
1768,979,1
1768,1101,1
1768,1488,1
1769,457,1
1769,734,1
1769,846,1
1769,1004,1
1771,700,1
1771,710,1
1771,1159,1
1772,3,1
1772,218,1
1772,286,1
1772,591,1
1772,676,1
1772,901,1
1772,1259,1
1773,983,1
1773,1059,1
1773,1305,1
1773,1421,1
1773,1467,1
1773,1486,1
1774,187,1
1774,211,1
1774,236,1
1774,505,1
1775,782,1
1775,971,1
1776,40,1
1776,385,1
1776,617,1
1776,712,1
1776,846,1
1776,1269,1
1776,1392,1
1776,1395,1
1777,506,1
1777,639,1
1778,1464,1
1779,633,1
1779,1150,1
1780,710,1
1781,226,1
1781,317,1
1781,633,1
1781,782,1
1782,953,1
1782,972,1
1782,1063,1
1782,1486,1
1783,187,1
1783,473,1
1784,277,1
1784,320,1
1784,710,1
1784,1159,1
1785,498,1
1786,27,1
1786,75,1
1786,210,1
1786,508,1
1786,1312,1
1786,1362,1
1787,62,1
1787,208,1
1787,240,1
1787,497,1
1787,984,1
1787,1001,1
1787,1178,1
1787,1284,1
1787,1297,1
1787,1449,1
1788,274,1
1788,669,1
1788,1044,1
1788,1159,1
1790,151,1
1790,707,1
1790,1362,1
1790,1573,1
1790,1705,1
1791,918,1
1792,211,1
1792,630,1
1792,734,1
1792,1573,1
1793,74,1
1793,169,1
1793,961,1
1793,1038,1
1794,7,1
1794,42,1
1794,305,1
1794,1397,1
1795,33,1
1795,62,1
1795,129,1
1795,135,1
1795,614,1
1795,818,1
1795,884,1
1795,1082,1
1795,1142,1
1795,1184,1
1797,106,1
1797,290,1
1797,922,1
1797,1397,1
1798,614,1
1798,840,1
1798,910,1
1798,942,1
1798,1033,1
1798,1377,1
1799,854,1
1800,348,1
1801,218,1
1801,910,1
1803,7,1
1803,279,1
1803,518,1
1803,639,1
1803,1351,1
1803,1463,1
1804,983,1
1804,1389,1
1804,1425,1
1805,1324,1
1805,1337,1
1805,1439,1
1806,473,1
1806,929,1
1808,184,1
1809,486,1
1809,633,1
1809,1210,1
1810,411,1
1810,1577,1
1811,293,1
1811,659,1
1811,929,1
1812,187,1
1813,821,1
1814,1081,1
1815,177,1
1815,574,1
1815,753,1
1815,1192,1
1816,94,1
1816,337,1
1816,653,1
1816,1468,1
1817,184,1
1817,617,1
1817,652,1
1817,1159,1
1817,1269,1
1818,562,1
1818,668,1
1819,983,1
1819,1167,1
1819,1425,1
1820,347,1
1820,601,1
1820,953,1
1820,1099,1
1821,10,1
1821,57,1
1821,659,1
1821,677,1
1821,782,1
1822,349,1
1823,15,1
1823,93,1
1823,395,1
1823,706,1
1823,822,1
1823,1024,1
1823,1377,1
1824,145,1
1824,491,1
1824,1358,1
1824,1595,1
1824,1879,1
1825,83,1
1826,76,1
1826,653,1
1826,1446,1
1827,664,1
1827,803,1
1828,333,1
1828,407,1
1828,633,1
1828,650,1
1828,673,1
1828,819,1
1829,1212,1
1830,83,1
1830,221,1
1830,633,1
1830,858,1
1830,1238,1
1831,15,1
1831,597,1
1831,812,1
1831,1004,1
1831,1099,1
1831,1324,1
1831,1465,1
1832,395,1
1832,759,1
1832,1419,1
1833,1440,1
1834,597,1
1835,904,1
1835,947,1
1835,1012,1
1836,284,1
1836,505,1
1836,726,1
1836,1302,1
1837,65,1
1837,589,1
1837,620,1
1837,1084,1
1837,1854,1
1838,974,1
1838,984,1
1838,1920,1
1839,536,1
1839,684,1
1839,735,1
1839,1464,1
1841,893,1
1841,895,1
1842,165,1
1842,277,1
1842,298,1
1842,413,1
1842,1279,1
1843,209,1
1843,341,1
1843,1144,1
1843,1307,1
1843,1511,1
1844,321,1
1845,15,1
1845,303,1
1845,624,1
1846,122,1
1846,482,1
1846,990,1
1847,1068,1
1847,1074,1
1848,653,1
1848,700,1
1849,486,1
1849,910,1
1849,1446,1
1850,218,1
1850,277,1
1850,429,1
1850,497,1
1850,633,1
1850,853,1
1851,7,1
1851,8,1
1852,753,1
1852,782,1
1852,898,1
1852,1139,1
1852,1279,1
1853,637,1
1853,1289,1
1853,1411,1
1853,1479,1
1854,591,1
1854,798,1
1854,926,1
1855,821,1
1855,1124,1
1855,1419,1
1856,700,1
1856,1548,1
1856,1564,1
1857,866,1
1857,1192,1
1858,210,1
1858,1448,1
1859,7,1
1859,473,1
1859,536,1
1859,1364,1
1860,113,1
1860,407,1
1860,430,1
1860,491,1
1860,556,1
1860,676,1
1860,817,1
1860,901,1
1860,971,1
1860,1337,1
1860,1404,1
1861,84,1
1861,294,1
1861,597,1
1861,633,1
1861,943,1
1861,1506,1
1862,33,1
1862,74,1
1863,926,1
1863,1309,1
1864,179,1
1864,341,1
1864,803,1
1864,929,1
1864,1046,1
1864,1159,1
1864,1279,1
1864,1280,1
1864,1432,1
1865,468,1
1865,612,1
1865,1159,1
1866,676,1
1866,960,1
1866,1028,1
1866,1084,1
1867,102,1
1867,141,1
1867,187,1
1867,1362,1
1868,86,1
1868,717,1
1868,873,1
1868,1523,1
1868,1573,1
1869,226,1
1869,680,1
1869,929,1
1869,1557,1
1870,14,1
1870,40,1
1870,150,1
1870,188,1
1870,348,1
1870,597,1
1870,797,1
1870,1084,1
1870,1362,1
1870,1543,1
1871,177,1
1871,486,1
1871,633,1
1871,639,1
1871,840,1
1871,1137,1
1871,1284,1
1871,1404,1
1871,1457,1
1872,385,1
1872,1139,1
1872,1159,1
1873,38,1
1873,562,1
1873,1064,1
1873,1279,1
1873,1349,1
1874,57,1
1874,281,1
1874,345,1
1875,584,1
1875,597,1
1875,659,1
1875,708,1
1875,879,1
1875,895,1
1875,943,1
1875,1486,1
1875,1969,1
1876,63,1
1876,179,1
1876,676,1
1876,1330,1
1877,376,1
1877,378,1
1877,710,1
1878,228,1
1878,290,1
1878,597,1
1878,640,1
1878,906,1
1878,1281,1
1879,371,1
1879,413,1
1879,1405,1
1879,1412,1
1880,8,1
1880,411,1
1880,633,1
1880,952,1
1880,1159,1
1880,1279,1
1881,306,1
1881,1228,1
1881,1404,1
1882,40,1
1882,303,1
1882,472,1
1882,742,1
1882,876,1
1882,1068,1
1882,1226,1
1883,187,1
1883,597,1
1883,1064,1
1884,200,1
1884,710,1
1884,1524,1
1885,473,1
1885,505,1
1885,681,1
1885,1038,1
1885,1440,1
1886,40,1
1886,74,1
1886,653,1
1886,806,1
1886,929,1
1887,1289,1
1887,1412,1
1887,1526,1
1887,1598,1
1887,1893,1
1888,303,1
1888,309,1
1888,676,1
1888,710,1
1888,1012,1
1888,1279,1
1888,1402,1
1888,1412,1
1889,589,1
1889,666,1
1890,177,1
1890,184,1
1890,187,1
1890,469,1
1890,498,1
1890,710,1
1890,712,1
1890,741,1
1890,852,1
1890,956,1
1890,960,1
1890,1279,1
1890,1547,1
1890,1573,1
1891,179,1
1891,345,1
1891,407,1
1891,498,1
1891,612,1
1891,664,1
1891,895,1
1891,972,1
1891,1159,1
1891,1223,1
1891,1275,1
1891,1443,1
1891,1597,1
1891,1916,1
1891,1973,1
1892,1279,1
1893,369,1
1893,633,1
1893,818,1
1893,902,1
1893,976,1
1893,1094,1
1893,1184,1
1893,1269,1
1893,1284,1
1893,1931,1
1893,1940,1
1894,895,1
1894,1207,1
1894,1548,1
1895,444,1
1895,910,1
1896,68,1
1896,371,1
1896,407,1
1896,491,1
1896,734,1
1896,755,1
1896,801,1
1896,910,1
1897,236,1
1897,318,1
1897,345,1
1897,498,1
1897,529,1
1897,1362,1
1897,1532,1
1899,385,1
1899,630,1
1900,47,1
1900,218,1
1900,1094,1
1901,458,1
1901,1338,1
1901,1486,1
1902,347,1
1902,576,1
1902,633,1
1902,1334,1
1903,28,1
1903,240,1
1903,1184,1
1903,1402,1
1905,93,1
1905,703,1
1905,1269,1
1905,1590,1
1905,1599,1
1906,423,1
1906,591,1
1906,1586,1
1907,33,1
1907,498,1
1907,1282,1
1908,144,1
1908,1362,1
1909,309,1
1909,1379,1
1909,1406,1
1911,103,1
1911,589,1
1911,1159,1
1911,1194,1
1912,491,1
1913,496,1
1913,1095,1
1913,1226,1
1913,1414,1
1914,33,1
1914,40,1
1914,316,1
1914,411,1
1914,454,1
1914,597,1
1914,782,1
1914,803,1
1914,1159,1
1914,1257,1
1914,1261,1
1914,1309,1
1915,27,1
1915,334,1
1915,617,1
1915,852,1
1915,1192,1
1916,345,1
1916,895,1
1916,1287,1
1917,33,1
1917,280,1
1917,1159,1
1917,1464,1
1917,1559,1
1918,208,1
1918,266,1
1918,345,1
1918,1080,1
1918,1159,1
1919,1279,1
1920,427,1
1920,639,1
1920,659,1
1921,38,1
1921,40,1
1921,51,1
1921,294,1
1921,419,1
1921,520,1
1921,704,1
1921,710,1
1921,1080,1
1921,1276,1
1921,1279,1
1921,1556,1
1922,277,1
1922,601,1
1922,637,1
1922,1275,1
1922,1328,1
1922,1359,1
1923,930,1
1924,686,1
1924,972,1
1924,1080,1
1924,1179,1
1925,208,1
1925,371,1
1925,597,1
1925,612,1
1925,633,1
1925,1410,1
1926,1279,1
1927,479,1
1927,782,1
1927,842,1
1927,942,1
1928,345,1
1928,1337,1
1928,1404,1
1929,40,1
1930,367,1
1930,902,1
1931,486,1
1931,617,1
1931,1080,1
1931,1133,1
1931,1397,1
1931,1463,1
1932,782,1
1934,378,1
1934,383,1
1934,895,1
1934,910,1
1934,939,1
1934,1334,1
1934,1362,1
1935,582,1
1935,763,1
1935,1221,1
1935,1324,1
1936,528,1
1936,1279,1
1936,1425,1
1936,1556,1
1937,782,1
1937,918,1
1938,79,1
1938,165,1
1939,680,1
1939,730,1
1939,942,1
1939,1924,1
1940,177,1
1940,493,1
1940,597,1
1940,676,1
1940,683,1
1940,804,1
1940,971,1
1940,1038,1
1940,1259,1
1940,1920,1
1941,1599,1
1942,97,1
1942,287,1
1942,333,1
1942,560,1
1942,633,1
1942,710,1
1942,819,1
1942,842,1
1942,872,1
1942,1178,1
1942,1488,1
1942,1566,1
1943,274,1
1943,320,1
1943,430,1
1944,293,1
1944,994,1
1945,347,1
1945,706,1
1945,803,1
1946,76,1
1946,1321,1
1946,1367,1
1947,389,1
1947,536,1
1947,543,1
1947,584,1
1947,1238,1
1948,233,1
1948,902,1
1948,929,1
1948,1853,1
1949,187,1
1949,803,1
1950,75,1
1950,246,1
1950,633,1
1950,1252,1
1951,517,1
1951,1226,1
1952,200,1
1953,188,1
1953,576,1
1953,633,1
1953,639,1
1953,664,1
1953,723,1
1953,918,1
1953,1008,1
1955,7,1
1955,177,1
1955,486,1
1955,717,1
1956,401,1
1956,923,1
1957,1448,1
1957,1540,1
1958,10,1
1958,74,1
1958,277,1
1958,710,1
1958,935,1
1958,1424,1
1959,177,1
1959,661,1
1959,1219,1
1960,111,1
1960,633,1
1960,1128,1
1962,524,1
1963,65,1
1964,20,1
1964,61,1
1964,129,1
1964,286,1
1964,803,1
1964,979,1
1964,1450,1
1964,1464,1
1964,1520,1
1964,1879,1
1964,1985,1
1965,528,1
1965,668,1
1965,782,1
1965,1207,1
1965,1590,1
1966,240,1
1966,1133,1
1966,1269,1
1966,1432,1
1967,667,1
1967,753,1
1967,879,1
1967,1080,1
1968,20,1
1968,409,1
1968,576,1
1968,633,1
1968,846,1
1968,1080,1
1968,1251,1
1968,1543,1
1969,633,1
1969,1862,1
1970,165,1
1970,407,1
1970,534,1
1970,633,1
1970,782,1
1971,32,1
1971,660,1
1971,1405,1
1972,345,1
1973,177,1
1973,208,1
1973,875,1
1973,1159,1
1973,1264,1
1973,1319,1
1974,208,1
1974,213,1
1974,407,1
1974,422,1
1974,444,1
1974,577,1
1974,939,1
1974,971,1
1974,1004,1
1974,1355,1
1974,1359,1
1974,1397,1
1974,1439,1
1975,109,1
1975,614,1
1975,994,1
1975,1304,1
1976,1092,1
1977,633,1
1977,1337,1
1979,40,1
1979,1159,1
1979,1269,1
1979,1457,1
1980,32,1
1980,144,1
1980,188,1
1980,462,1
1980,923,1
1980,1144,1
1982,113,1
1982,200,1
1982,202,1
1982,1448,1
1983,170,1
1983,348,1
1983,371,1
1983,1330,1
1984,135,1
1984,1111,1
1985,664,1
1985,1226,1
1985,1388,1
1985,1404,1
1986,40,1
1986,74,1
1986,303,1
1987,666,1
1987,1004,1
1988,919,1
1988,972,1
1990,187,1
1990,246,1
1990,879,1
1990,1254,1
1991,1,1
1991,40,1
1991,60,1
1991,74,1
1991,77,1
1991,91,1
1991,92,1
1991,109,1
1991,118,1
1991,123,1
1991,125,1
1991,141,1
1991,151,1
1991,161,1
1991,166,1
1991,177,1
1991,179,1
1991,181,1
1991,184,1
1991,187,1
1991,188,1
1991,192,1
1991,197,1
1991,208,1
1991,218,1
1991,240,1
1991,246,1
1991,277,1
1991,279,1
1991,305,1
1991,320,1
1991,331,1
1991,345,1
1991,358,1
1991,378,1
1991,395,1
1991,407,1
1991,420,1
1991,422,1
1991,427,1
1991,457,1
1991,462,1
1991,473,1
1991,487,1
1991,498,1
1991,512,1
1991,515,1
1991,576,1
1991,585,1
1991,591,1
1991,604,1
1991,628,1
1991,633,1
1991,639,1
1991,653,1
1991,655,1
1991,659,1
1991,664,1
1991,666,1
1991,676,1
1991,677,1
1991,708,1
